pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
-50,x,0,0,0,x,1,0.9425642,None,0,0,0,0,,,,,0.0483537,,0.0280758,0.0483537,1.000347,1.000347,1.000347,1.000347,1.0498106,2.000199,2.000199,2.9563197,x,1,0.9425642,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,1,1,0,v,0,0.7243494,None,0,1,1,1,,,,,2.9658982,,2.9566852,2.9658982,3.9667617,3.9667617,3.9667617,3.9667617,3.9667617,4.9660222,4.9660222,5.7044304,v,0,0.7243494,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,2,2,0,c,1,0.5982246,None,0,2,2,2,,,,,5.716152,,5.7047403,5.716152,6.7164488,6.7164488,6.7164488,6.7164488,6.7164488,7.7157531,7.7157531,8.3217756,c,1,0.5982246,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,3,3,0,z,1,0.3602342,None,0,3,3,3,,,,,8.3335034,,8.322111,8.3335034,9.3323028,9.3323028,9.3323028,9.3323028,9.3323028,10.3332303,10.3332303,10.7037158,z,1,0.3602342,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,4,0,1,x,1,0.6248455,None,1,0,4,0,,,,,10.7168019,,10.7040554,10.7168019,11.7163024,11.7163024,11.7163024,11.7163024,11.7163024,12.7161932,12.7161932,13.3526866,x,1,0.6248455,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,5,1,1,v,0,0.7408267,None,1,1,5,1,,,,,13.3665524,,13.35292,13.3665524,14.350142,14.350142,14.350142,14.350142,14.3663743,15.3668022,15.3668022,16.1205415,v,0,0.7408267,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,6,2,1,c,1,0.486227,None,1,2,6,2,,,,,16.1329364,,16.1218055,16.1329364,17.1322165,17.1322165,17.1322165,17.1322165,17.1322165,18.1320632,18.1320632,18.6203175,c,1,0.486227,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,7,3,1,z,1,0.5405518,None,1,3,7,3,,,,,18.6347787,,18.6205922,18.6347787,19.6333843,19.6333843,19.6333843,19.6333843,19.6506161,20.6325013,20.6325013,21.1866404,z,1,0.5405518,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,8,0,2,x,1,0.5541692,None,2,0,8,0,,,,,21.1992238,,21.1869701,21.1992238,22.1998332,22.1998332,22.1998332,22.1998332,22.1998332,23.1987698,23.1987698,23.7546885,x,1,0.5541692,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,9,1,2,v,0,0.6210035,None,2,1,9,1,,,,,23.7660812,,23.7550952,23.7660812,24.7657925,24.7657925,24.7657925,24.7657925,24.7657925,25.7662491,25.7662491,26.4032958,v,0,0.6210035,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,10,2,2,c,1,0.5340559,None,2,2,10,2,,,,,26.4167075,,26.4036021,26.4167075,27.4163173,27.4163173,27.4163173,27.4163173,27.4163173,28.4156453,28.4156453,28.9538779,c,1,0.5340559,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,11,3,2,z,1,0.6072911,None,2,3,11,3,,,,,28.9661465,,28.9541438,28.9661465,29.9658911,29.9658911,29.9658911,29.9658911,29.9658911,30.9656371,30.9656371,31.5873369,z,1,0.6072911,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,12,0,3,x,1,0.9365866,None,3,0,12,0,,,,,31.5998893,,31.5876848,31.5998893,32.6004043,32.6004043,32.6004043,32.6004043,32.6004043,33.5991143,33.5991143,34.5515623,x,1,0.9365866,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,13,1,3,v,0,0.4620004,None,3,1,13,1,,,,,34.5660292,,34.5517984,34.5660292,35.5654906,35.5654906,35.5654906,35.5654906,35.5654906,36.5652425,36.5652425,37.037283,v,0,0.4620004,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,14,2,3,c,1,0.5343889,None,3,2,14,2,,,,,37.0493957,,37.037614,37.0493957,38.0484926,38.0484926,38.0484926,38.0484926,38.0484926,39.0490228,39.0490228,39.5863043,c,1,0.5343889,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,15,3,3,z,1,0.3642636,None,3,3,15,3,,,,,39.599174,,39.5867012,39.599174,40.5991238,40.5991238,40.5991238,40.5991238,40.5991238,41.5992088,41.5992088,41.9712784,z,1,0.3642636,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,16,0,4,x,1,0.5308995,None,4,0,16,0,,,,,41.9828228,,41.9716298,41.9828228,42.9835064,42.9835064,42.9835064,42.9835064,42.9835064,43.9822592,43.9822592,44.5211883,x,1,0.5308995,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,17,1,4,v,0,0.4493185,None,4,1,17,1,,,,,44.5328979,,44.5216392,44.5328979,45.5328543,45.5328543,45.5328543,45.5328543,45.5328543,46.5319708,46.5319708,46.9854527,v,0,0.4493185,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,18,2,4,c,1,0.5055848,None,4,2,18,2,,,,,46.9989321,,46.9858404,46.9989321,47.9986115,47.9986115,47.9986115,47.9986115,47.9986115,49.0003819,49.0003819,49.5193112,c,1,0.5055848,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,19,3,4,z,1,0.4266527,None,4,3,19,3,,,,,49.5327028,,49.5196012,49.5327028,50.5323103,50.5323103,50.5323103,50.5323103,50.5323103,51.5316492,51.5316492,51.97045,z,1,0.4266527,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,20,0,5,x,1,0.6476271,None,5,0,20,0,,,,,51.9831701,,51.9710193,51.9831701,52.9821253,52.9821253,52.9821253,52.9821253,52.9821253,53.9823762,53.9823762,54.6373801,x,1,0.6476271,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,21,1,5,v,0,0.4365449,None,5,1,21,1,,,,,54.6498143,,54.637906,54.6498143,55.6484199,55.6484199,55.6484199,55.6484199,55.6484199,56.6495305,56.6495305,57.1032426,v,0,0.4365449,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,22,2,5,c,1,0.6688952,None,5,2,22,2,,,,,57.11594,,57.103581,57.11594,58.1149473,58.1149473,58.1149473,58.1149473,58.1149473,59.1152284,59.1152284,59.7883713,c,1,0.6688952,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,23,3,5,z,1,0.3762361,None,5,3,23,3,,,,,59.7992814,,59.7887735,59.7992814,60.7983559,60.7983559,60.7983559,60.7983559,60.7983559,61.7988205,61.7988205,62.1861018,z,1,0.3762361,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,24,0,6,x,1,0.3090256,None,6,0,24,0,,,,,62.1981686,,62.1864497,62.1981686,63.1985466,63.1985466,63.1985466,63.1985466,63.1985466,64.1984874,64.1984874,64.5185916,x,1,0.3090256,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,25,1,6,v,0,0.3655716,None,6,1,25,1,,,,,64.5324966,,64.518846,64.5324966,65.532115,65.532115,65.532115,65.532115,65.532115,66.5311421,66.5311421,66.9053511,v,0,0.3655716,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,26,2,6,c,1,0.3803217,None,6,2,26,2,,,,,66.916201,,66.9057632,66.916201,67.9149103,67.9149103,67.9149103,67.9149103,67.9149103,68.9160168,68.9160168,69.3039792,c,1,0.3803217,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,27,3,6,z,1,0.3956688,None,6,3,27,3,,,,,69.3154169,,69.3043013,69.3154169,70.3159127,70.3159127,70.3159127,70.3159127,70.3159127,71.3157408,71.3157408,71.7198555,z,1,0.3956688,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,28,0,7,x,1,0.3357365,None,7,0,28,0,,,,,71.7321618,,71.7203903,71.7321618,72.7318264,72.7318264,72.7318264,72.7318264,72.7318264,73.7319567,73.7319567,74.0702577,x,1,0.3357365,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,29,1,7,v,0,0.3967129,None,7,1,29,1,,,,,74.0810242,,74.0708435,74.0810242,75.0815037,75.0815037,75.0815037,75.0815037,75.0815037,76.0825535,76.0825535,76.4842842,v,0,0.3967129,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,30,2,7,c,1,0.3884192,None,7,2,30,2,,,,,76.4983018,,76.4845423,76.4983018,77.4980347,77.4980347,77.4980347,77.4980347,77.4980347,78.4991442,78.4991442,78.9059332,c,1,0.3884192,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,31,3,7,z,1,0.3102162,None,7,3,31,3,,,,,78.915661,,78.9064177,78.915661,79.915574,79.915574,79.915574,79.915574,79.915574,80.9155342,80.9155342,81.2357083,z,1,0.3102162,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,32,0,8,x,1,0.2398813,None,8,0,32,0,,,,,81.2485011,,81.2360461,81.2485011,82.2479827,82.2479827,82.2479827,82.2479827,82.2479827,83.2484397,83.2484397,83.5035216,x,1,0.2398813,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,33,1,8,v,0,0.4900684,None,8,1,33,1,,,,,83.5163922,,83.5040097,83.5163922,84.5145709,84.5145709,84.5145709,84.5145709,84.5145709,85.5154334,85.5154334,86.0197056,v,0,0.4900684,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,34,2,8,c,1,0.4009559,None,8,2,34,2,,,,,86.031411,,86.0202922,86.031411,87.0311774,87.0311774,87.0311774,87.0311774,87.0311774,88.0324139,88.0324139,88.4365017,c,1,0.4009559,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,35,3,8,z,1,0.3258123,None,8,3,35,3,,,,,88.4483545,,88.4368424,88.4483545,89.4487937,89.4487937,89.4487937,89.4487937,89.4487937,90.448435,90.448435,90.7876728,z,1,0.3258123,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,36,0,9,x,1,0.297004,None,9,0,36,0,,,,,90.7982307,,90.7879832,90.7982307,91.7990622,91.7990622,91.7990622,91.7990622,91.7990622,92.7983939,92.7983939,93.1040355,x,1,0.297004,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,37,1,9,v,0,0.3248446,None,9,1,37,1,,,,,93.1159196,,93.1044524,93.1159196,94.1147302,94.1147302,94.1147302,94.1147302,94.1147302,95.114755,95.114755,95.4522401,v,0,0.3248446,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,38,2,9,c,1,0.4837474,None,9,2,38,2,,,,,95.46516,,95.4525601,95.46516,96.4646688,96.4646688,96.4646688,96.4646688,96.4646688,97.4643608,97.4643608,97.952372,c,1,0.4837474,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,39,3,9,z,1,0.2572371,None,9,3,39,3,,,,,97.9646478,,97.9526936,97.9646478,98.9641661,98.9641661,98.9641661,98.9641661,98.9641661,99.9656112,99.9656112,100.2349108,z,1,0.2572371,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,40,0,10,x,1,0.2577774,None,10,0,40,0,,,,,100.2484329,,100.2352299,100.2484329,101.2476826,101.2476826,101.2476826,101.2476826,101.2476826,102.2482485,102.2482485,102.5178569,x,1,0.2577774,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,41,1,10,v,0,0.2648433,None,10,1,41,1,,,,,102.5318689,,102.5181213,102.5318689,103.5325062,103.5325062,103.5325062,103.5325062,103.5325062,104.5313361,104.5313361,104.8012452,v,0,0.2648433,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,42,2,10,x,0,0.3625849,None,10,2,42,2,,,,,104.8149939,,104.8015214,104.8149939,105.798475,105.798475,105.798475,105.798475,105.8144738,106.8150286,106.8150286,107.1860602,x,0,0.3625849,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,43,3,10,z,1,0.3785777,None,10,3,43,3,,,,,107.1988455,,107.1867106,107.1988455,108.1971902,108.1971902,108.1971902,108.1971902,108.1971902,109.1974506,109.1974506,109.5861844,z,1,0.3785777,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,44,0,11,x,1,0.2313474,None,11,0,44,0,,,,,109.5987186,,109.5865027,109.5987186,110.5980305,110.5980305,110.5980305,110.5980305,110.5980305,111.5981506,111.5981506,111.8375598,x,1,0.2313474,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,45,1,11,v,0,0.3327196,None,11,1,45,1,,,,,111.848506,,111.8380143,111.848506,112.8488013,112.8488013,112.8488013,112.8488013,112.8488013,113.8474156,113.8474156,114.1848486,v,0,0.3327196,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,46,2,11,c,1,0.346123,None,11,2,46,2,,,,,114.1976935,,114.1851429,114.1976935,115.1974572,115.1974572,115.1974572,115.1974572,115.1974572,116.1974987,116.1974987,116.5528565,c,1,0.346123,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,47,3,11,z,1,0.3388633,None,11,3,47,3,,,,,116.5648747,,116.5532036,116.5648747,117.5650688,117.5650688,117.5650688,117.5650688,117.5650688,118.5644719,118.5644719,118.9191099,z,1,0.3388633,None,,,,,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
